percentage error,actual data
1.38E-16,1.47E-12
0.971207993,5.66E-12
1,0.001206634
0.143836886,3.89E-09
0.971207229,5.66E-12
1.38E-16,1.47E-12
0.139721914,8.50E-10
0,1.47E-12
1.38E-16,1.47E-12
0.735784971,8.69E-10
2.75E-16,1.47E-12
1,8.06E-15
1,4.91E-12
1,8.06E-15
0.385213922,1.32E-12
26.34115933,1.74E-05
142.8111847,1.15E-11
0.385199136,1.32E-12
0.937769544,0.189215137
0.059622098,1.01E-13
0.940260178,2.31E-12
0.059618455,1.01E-13
0.05961705,2.18E-14
0.750506015,5.78E-12
0.984329581,3.54E-10
0.750504385,5.78E-12
1,2.52E-13
1,2.52E-13
7.98E-05,4.37E-07
0.999976031,1.35E-13
7.98E-05,0.249082068
0.999976031,1.35E-13
1,0.594611267
1.38E-16,1.47E-12
0.122083622,0.002672797
0.059061221,8.50E-10
1.38E-16,1.47E-12
1.03E-05,3.13E-06
1.03E-05,1.99E-09
0.176287024,1.91E-08
0.003821288,4.09E-06
0.002228889,1.36E-06
2.75E-16,1.47E-12
0.901995643,1.44E-09
0,1.47E-12
0,1.91E-08
0.271040741,0.000108753
0.37725041,6.01E-10
0,1.91E-08
0.118587561,2.82E-06
0.66664129,6.01E-10
0,1.91E-08
0.044917589,3.02E-05
0.845364396,6.01E-10
2.05E-16,0.002115212
1.37E-16,1.88E-10
1.73E-16,1.91E-08
0.012332056,3.27E-05
0.031159673,6.20E-06
1.73E-16,1.91E-08
0.0513207,5.88E-05
0.077438693,1.00E-05
0.376398625,1.91E-08
0.059954537,6.46E-06
0.383910842,1.42E-12
1,0.003153128
1,1.10E-08
0.383875706,1.42E-12
0.999976791,0.008459273
0.616510946,6.47E-13
0.616499888,6.47E-13
139.6211568,0.000800064
0.00013432,1.01E-13
1,0.001181102
0.000138477,1.01E-13
0.00014008,2.18E-14
1.92E-08,9.81E-14
1.92E-08,9.81E-14
1.92E-08,2.12E-14
0.366106511,8.83E-14
0.366119613,8.83E-14
0.729356028,1.91E-14
0,1.47E-12
0.83282553,1.40E-09
0,1.47E-12
1,1
0.573438042,3.23E-12
0.90552255,2.88E-09
0.573433464,3.23E-12
0.999455537,6.57E-13
0.001541711,9.26E-07
0.001541711,1.47E-12
0.999455538,6.57E-13
0.999455533,1.42E-13
1,1
1,2.04E-13
1,2.04E-13
0.531593737,3.64E-12
1,0.00249361
0.996056728,2.08E-09
0.531586597,3.64E-12
0.987799012,1.48E-12
0.014238653,2.74E-11
0.007260772,6.43E-09
0.987798624,1.48E-12
0.806963853,7.26E-08
0.816060389,4.30E-05
0.358447358,0.008291285
0.35845484,0.000290007
0.358446542,0.388401084
0.358444928,0.388400107
0.699410459,3.55E-05
0.788465586,0.064841905
1,0.174215909
0.853311321,0.038014568
1,0.065103373
0,1.37E-12
3.87E-13,3.54E-07
3.90E-13,2.78E-07
3.83E-13,2.78E-07
3.90E-13,2.78E-07
3.89E-13,2.78E-07
1.25E-16,1.01E-13
1.25E-16,1.01E-13
0,2.18E-14
0.402001825,0.020392812
0.342796124,1.27E-10
0.342804263,1.27E-10
0.364010114,2.74E-11
0.007957433,1.37E-12
0.00635018,1.47E-06
0.006345627,1.16E-06
0.006350298,1.16E-06
0.006364794,1.16E-06
0.006376397,1.16E-06
0.998134043,3.29E-13
0.020836161,8.50E-10
0.998134056,3.29E-13
1.02E-06,0.056454023
5.69E-07,0.01482618
1.02E-06,0.026948995
1.73E-06,0.011073716
1.02E-06,0.07189
0.99999933,8.49E-12
1.02E-06,0.002213051
0.999999531,0.001192452
7.31E-07,1.18E-08
0.99999933,8.49E-12
0.577523703,5.08E-13
0.993759247,1.36E-09
0.577515469,5.08E-13
0.929733949,1.05E-12
0.164043259,8.50E-10
0.929730401,1.05E-12
0.813691826,1.47E-12
0.127533635,1.40E-09
0.813691826,1.47E-12
0.478345764,3.52E-13
1,1.46E-11
0.478337804,3.52E-13
0.779199307,1.29E-10
0.779190199,1.29E-10
0.146721468,0.016346686
0.117093051,1.09E-10
0.117079085,1.09E-10
0.144018011,2.35E-11
0.661361008,0.01136171
0.005833949,7.27E-11
0.00583611,7.27E-11
0.005838015,1.57E-11
0.640429618,4.16E-12
0.640419866,4.16E-12
1.854055041,3.71E-07
0.05029866,7.16E-14
0.964632411,2.97E-07
0.050298736,7.16E-14
0.050303602,1.54E-14
0,1.91E-08
0.037665983,1.77E-05
0.008909786,3.38E-06
0,1.91E-08
0.026116231,3.20E-05
0.036838108,5.45E-06
0.668615134,1.91E-08
0.028755714,3.50E-06
0.04731645,1.30E-06
0.145543675,6.60E-11
0.734929215,1.74E-13
0.145543675,4.95E-12
0.734976967,1.74E-13
0.00565606,4.22E-10
1,3.14E-13
1,3.14E-13
1,6.77E-14
1.38E-16,1.47E-12
0,8.50E-10
1.38E-16,1.47E-12
2.14E-10,7.27E-14
2.14E-10,7.27E-14
2.14E-10,1.57E-14
1,1.62E-07
1,0.023082651
0.635077536,1.67E-12
1,1.74E-08
0.635057439,1.67E-12
1,1
0.000194832,3.47E-13
0.0439304,0.411165354
0.000194832,8.50E-10
0.000194832,3.47E-13
1,1.94E-13
1,1.94E-13
1,4.19E-14
0.930551345,4.56E-12
0.930550722,4.56E-12
0.705167076,9.84E-13
1,1.76E-11
1,1.76E-11
0.802994596,3.80E-12
1,1.77E-14
1,1.77E-14
1,3.83E-15
0.899529153,5.67E-11
0.899527456,5.67E-11
0.883855849,1.22E-11
3.05E-05,0.366829346
0.999976715,0.008445383
0.536293095,1.24E-13
0.003926909,0.008456853
0.003926909,1.35E-12
0.536284437,1.24E-13
0.536292896,2.67E-14
0.885141495,1.37E-11
0.649065837,8.50E-10
0.885138943,1.37E-11
1,1.64E-08
0.986020664,1.51E-11
1,5.13E-07
0.986020159,1.51E-11
0.417539881,1.76E-12
1,1.13E-09
0.417538223,1.76E-12
0.971447751,1.01E-11
0.971447129,1.01E-11
0.250598741,7.21E-08
0.703727028,3.15E-08
0.694352641,0.00033938
0.049839483,0.012782785
0.173154823,2.95E-07
0.074113262,1.22E-05
0.869523362,3.74E-09
1.976015453,0.000145712
2.35176706,3.82E-12
0.963666162,5.66E-07
0.882237895,0.001266133
0.665655076,8.67E-06
0.623612232,1.72E-07
0.592932867,0.014073329
0.200078937,3.08E-06
2.577607155,1.11E-05
0.315490475,5.81E-08
0.613059741,1.74E-07
0.981657664,3.75E-05
0.262958463,0.024128727
0.236997291,1.73E-09
0.885704024,6.11E-11
0.11987218,2.25E-06
0.018249709,1.50E-08
0.202955626,2.19E-06
1.717974947,4.77E-05
0.561638321,4.57E-08
0.301560584,0.000377893
0.042774981,0.000965175
1.591908332,0.000209556
0.499678801,2.10E-07
0.015811308,0.001051685
0.127097002,0.009357393
0.206701695,0.000679144
0.174041231,9.62E-06
0.11986548,2.25E-06
0.339765519,2.96E-05
0.340325627,0.024888995
48.80224318,2.37E-07
0.274278221,0.007432976
0.220720575,0.0016152
0.851440431,2.07E-06
0.345168095,3.86E-09
0.294302889,1.13E-06
0.003755915,0.005340676
0.262955576,0.024129382
25.89712796,9.08E-06
0.869451071,8.56E-09
0.26373205,2.37E-07
0.289415444,3.78E-06
2.577189551,0.000107332
0.513432026,4.88E-06
0.294021816,1.13E-06
0.003772091,0.005340765
0.090994073,0.003362956
0.678349967,3.26E-05
1.475296356,6.84E-05
0.042071814,0.000835583
0.018748391,2.88E-08
0.288202576,0.024609197
0.219390259,7.44E-07
0.28100259,7.74E-11
0.119877833,2.25E-06
0.208513535,0.00011128
0.119874385,2.25E-06
0.300891672,9.21E-06
0.336506776,0.021124967
0.003757397,0.005340636
0.174271356,7.50E-07
0.262771756,1.05E-07
2.763243036,0.006101015
2.577237803,0.000107358
0.630557851,3.62E-08
0.003757397,0.005340636
0.738056122,0.006983914
0.226410108,2.05E-10
2.577256291,0.000107627
0.546981346,1.95E-07
0.248967845,6.44E-08
0.262938032,0.024127954
0.122624022,7.69E-08
0.294489401,1.41E-09
0.368787574,1.91E-08
0.103262797,2.98E-06
3.46E-16,1.91E-08
0.008256548,4.54E-05
0.878471567,6.01E-10
0.71629821,1.91E-08
0.629721748,1.18E-06
0.71629821,6.01E-10
0.155250761,1.91E-08
0.13845028,1.26E-05
0.227114534,6.01E-10
0.002752032,1.87E-12
0.999602077,0.039183673
0.000550335,0.000273818
0.000550335,0.00027382
0.999638833,1.85E-10
0.002716451,1.87E-12
0.000152412,0.992950055
0.773019336,1.91E-08
4.46E-06,2.05E-05
0,1.91E-08
0.05057482,3.70E-05
0.018253192,6.30E-06
0.08241135,1.50E-06
3.19E-10,7.27E-14
3.19E-10,7.27E-14
3.19E-10,1.57E-14
0.474759137,1.88E-06
0.630302346,1.47E-06
0.630307598,1.47E-06
0.630308207,1.47E-06
0.544771334,1.46E-12
0.630314131,1.47E-06
0.9413529,7.27E-15
0.037766143,3.64E-12
0.941352842,7.27E-15
0.941352769,1.57E-15
1.25E-16,1.01E-13
1.25E-16,1.01E-13
0,2.18E-14
0.382033279,2.19E-13
0.382015853,2.19E-13
0.282527017,2.85E-13
0.282545379,2.85E-13
0.385072379,6.15E-14
0.371446203,2.42E-13
0.371445606,2.42E-13
0.49758166,2.57E-13
0.497595849,2.57E-13
0.483411904,2.55E-11
0.997705091,2.48E-09
0.483428494,2.55E-11
0.620247296,1.47E-12
0.250941652,1.40E-09
0.620247296,1.47E-12
0.484915804,3.94E-13
1,0.519685039
0.484894342,3.94E-13
1.38E-16,1.47E-12
2.43E-16,8.50E-10
1.38E-16,1.47E-12
0.760154407,1.47E-12
0.042948581,8.50E-10
0.760154407,1.47E-12
0.031654238,1
0.969181484,1.08E-13
0.00198852,8.50E-10
0.969181459,1.08E-13
1,7.34E-14
0.159156696,8.50E-10
1,7.34E-14
0.934321738,5.65E-12
0.248968456,3.63E-09
0.934321777,5.65E-12
0,1.47E-12
0.433070264,1.13E-09
1.38E-16,1.47E-12
0.141691832,4.46E-06
1.73E-16,1.91E-08
0.106419173,1.20E-05
0.151226552,6.01E-10
0.338188665,1.91E-08
0.051443586,5.32E-06
0.653040879,6.01E-10
0,1.91E-08
0.00071774,5.70E-05
0.970881207,6.01E-10
1.73E-16,1.91E-08
0.022468903,4.48E-05
0.041690556,8.52E-06
0.504014854,1.91E-08
0.162915048,8.07E-05
0.005109288,3.29E-06
0.403684873,1.02E-13
0.606906558,5.78E-12
0.403655889,1.02E-13
0.403656287,2.19E-14
1.077462266,1.20E-09
0.190037526,0.002381442
0.984670215,2.61E-06
1,1.25E-11
1.47E-16,1.37E-12
1.24E-16,8.55E-07
1.58E-16,6.71E-07
0,6.71E-07
1.58E-16,6.72E-07
0,6.71E-07
0.955427777,2.11E-10
0.955429021,2.11E-10
0.50230507,8.63E-13
0.502292088,8.63E-13
0.767135128,6.43E-15
1,5.55E-12
0.767138789,6.43E-15
1,1.39E-15
0.130171568,1.89E-05
0.992422343,7.46E-15
0.001518945,9.04E-12
0.99242235,7.46E-15
0.99242236,1.61E-15
1.65E-16,2.00E-08
2.25E-08,9.92E-13
0,0.001802408
1.75E-16,2.95E-10
2.25E-08,9.92E-13
3.31E-16,2.00E-08
2.25E-08,9.92E-13
0,0.001802408
1.75E-16,2.95E-10
2.25E-08,9.92E-13
0.123361127,1.47E-12
0.409563786,1.13E-09
0.123361127,1.47E-12
0,1.47E-12
1,5.93E-06
0.671803778,1.13E-09
1.38E-16,1.47E-12
0.787076484,4.40E-12
0.787071882,4.40E-12
0.808472276,1.37E-12
0.153819166,8.44E-07
0.153823825,8.44E-07
0.153816307,8.44E-07
0.153854232,8.44E-07
0.002685208,1.01E-13
0.002685208,1.01E-13
0.002685208,2.18E-14
0.999518526,8.69E-14
0.00053595,8.50E-10
0.999518529,8.69E-14
9.08E-06,0.100006659
9.08E-06,0.899966667
0.999995364,1.16E-11
9.08E-06,0.00821239
9.08E-06,0.090733353
1,0.00311354
9.08E-06,3.16E-08
0.999995365,1.16E-11
0.760103891,5.59E-13
0.454652597,0.92984023
0.457035964,3.27E-10
0.760100233,5.59E-13
0.982709469,1.50E-12
0.019335457,5.90E-10
0.014931421,8.50E-10
0.982708735,1.50E-12
0.127769397,5.21E-08
0.027786671,3.54E-06
0.206367922,2.14E-08
0.262840929,5.84E-08
0.058230265,3.96E-06
1.816370348,8.79E-09
0.884210204,5.95E-07
0.042822787,2.56E-06
0.194777606,2.24E-11
0.001313028,0.157008636
0.001313028,0.808766667
0.99991845,1.20E-11
1,0.001073939
0.001313028,3.31E-08
0.999918451,1.20E-11
0.999843325,1.06E-11
1,0.002689188
0.00049562,1.74E-08
0.999843329,1.06E-11
1,6.45E-15
1,6.45E-15
0.999982745,1.54E-11
1,0.001109721
0.000956339,9.32E-09
0.999982745,1.54E-11
0,1.47E-12
0.574597797,1.13E-09
1.38E-16,1.47E-12
0.254252222,8.69E-14
1,1.66E-09
0.254256931,8.69E-14
0.734137298,1.47E-12
0.153129343,1.13E-09
0.734137298,1.47E-12
0.282575044,1.47E-12
0.135228707,8.50E-10
0.282575044,1.47E-12
0.016888635,1.64E-12
0.309870341,0.005508529
0.002977786,8.50E-10
0.016926191,1.64E-12
0.842438981,2.13E-12
0.324669432,1.06E-08
0.842432829,2.13E-12
0.000360307,0.086589855
0.000360307,0.111861504
0.999910015,9.15E-12
0.999863667,0.000940605
0.000285301,5.52E-09
0.999910016,9.15E-12
0.063473365,1.47E-12
0.284228644,0.002461107
0,8.50E-10
0.063473365,1.47E-12
5.20E-12,6.74E-12
3.11E-13,1.31E-07
5.22E-12,0.001513502
3.11E-13,3.86E-09
5.20E-12,6.74E-12
1.35E-06,1.43E-13
0.002188724,3.89E-12
0.411004727,1.44E-12
1.35E-06,1.43E-13
0.114149833,6.42E-09
0.012059475,1.47E-05
0.02561724,1.16E-05
0.025596544,1.16E-05
0.025603714,1.16E-05
0.025599039,1.16E-05
0.14796005,6.42E-09
0.039462035,1.49E-05
0.028402937,1.17E-05
0.028419094,1.17E-05
0.028413546,1.17E-05
0.028416194,1.17E-05
4.33E-15,4.54E-10
2.87E-16,7.37E-07
5.49E-16,5.79E-07
5.49E-16,5.79E-07
5.49E-16,5.79E-07
5.49E-16,5.79E-07
4.44E-15,4.54E-10
2.87E-16,7.37E-07
3.66E-16,5.79E-07
3.66E-16,5.79E-07
3.66E-16,5.79E-07
5.49E-16,5.79E-07
0.987529202,1.47E-12
0.006066164,1.40E-09
0.987529202,1.47E-12
1,0.020188182
0.600297696,3.65E-09
1,0.00159858
0.022227061,2.04E-10
0.0085468,2.04E-10
0.860003322,5.88E-09
0.004895053,2.04E-10
64.76409528,2.00E-10
5.90E-10,4.34E-09
1.65E-16,2.05E-05
5.85E-10,4.34E-09
4.95E-16,2.05E-05
5.83E-10,4.34E-09
1.65E-16,2.05E-05
0.36032328,0.088217332
0.069068025,2.75E-13
0.069068025,2.75E-13
0.054844517,2.75E-13
0.054844517,2.75E-13
0.155809072,2.75E-13
0.155809072,2.75E-13
0.039581555,2.75E-13
0.039581555,2.75E-13
0.032800782,2.75E-13
0.032800782,2.75E-13
0.003185503,1.58E-12
0.552643219,0.005523669
1.22E-16,8.50E-10
0.0031855,1.58E-12
1.38E-16,1.47E-12
0.001507996,8.50E-10
0,1.47E-12
0.985481537,1.47E-12
0.011397438,8.50E-10
0.985481537,1.47E-12
0.201553627,1.47E-12
0.034917927,8.50E-10
0.201553627,1.47E-12
0.175000889,1.47E-12
0.117667313,8.50E-10
0.175000889,1.47E-12
0.812687786,1.45E-12
10.91340055,4.22E-11
0.812680868,1.45E-12
1.38E-16,1.47E-12
0.847272294,1.40E-09
0,1.47E-12
1,2.41E-13
1,5.97E-11
1,2.41E-13
2.31E-07,1.25E-08
0.894327213,4.98E-12
0.894325507,4.98E-12
0.944747075,1.07E-12
0.861681808,1.85E-11
0.861680962,1.85E-11
0.982513806,3.98E-12
0.402955694,1.31E-13
1.444557629,3.87E-13
0.40297324,1.31E-13
0.402977507,2.82E-14
0.136052109,9.86E-14
0.148628379,6.58E-13
0.136031548,9.86E-14
0.136026026,2.13E-14
1,1.10E-13
0.25350761,8.53E-10
1,1.10E-13
0.998186059,7.23E-13
0.998186033,7.23E-13
2.95E-16,1.37E-12
1.24E-16,8.55E-07
1.58E-16,6.71E-07
0,6.71E-07
0,6.72E-07
1.58E-16,6.71E-07
1.47E-16,1.37E-12
1.24E-16,8.55E-07
1.58E-16,6.71E-07
0,6.71E-07
1.58E-16,6.72E-07
0,6.71E-07
1,5.62E-09
1,1.75E-05
1,0.000298265
1,4.11E-07
1,0.003734667
1,0.011189312
0.589290356,3.38E-12
1,0.001773947
0.618070717,1.87E-09
0.589282651,3.38E-12
0.796323961,1.27E-12
0.386068907,1.33E-08
0.796322316,1.27E-12
0.207597263,1.77E-06
0.609515879,2.46E-11
0,5.00E-07
0,0.001651943
0,0.001296711
0,0.001296673
0,0.00129669
0,0.001296644
0,5.00E-07
0,0.001651943
0,0.001296711
0,0.001296673
0,0.00129669
0,0.001296644
0.999992669,1.04E-06
0.999992669,1.04E-06
0.982537043,1.33E-05
1,1
0.982537419,1.33E-05
0.871655825,2.07E-07
0.871655522,2.07E-07
0.489285839,4.26E-11
0.489282633,4.26E-11
0.510039676,1.47E-12
0.770719724,0.003314257
0,8.50E-10
0.510039676,1.47E-12
1.38E-16,1.47E-12
0.589351407,8.50E-10
0,1.47E-12
0.990275168,5.29E-12
1,0.001548228
0.031156566,3.39E-09
0.990275159,5.29E-12
0.838019847,0.032602757
3.05601929,0.053060718
1,0.02213564
1,5.08E-08
0.936171823,0.029773946
1,0.121436464
0.575285518,2.84E-06
0.838362935,1.50E-05
1,1.10E-08
0.999801228,4.06E-08
0.999801225,4.06E-08
0.004770506,0.047843828
0.999108566,4.92E-12
0.999108548,4.92E-12
0.998386416,4.44E-12
0.087147011,1.35E-12
0.998386464,4.44E-12
0.972031358,9.58E-13
3.46E-06,1.43E-13
0.001087587,3.89E-12
0.699878937,8.47E-13
3.46E-06,1.43E-13
0.155916741,0.008785578
5.67E-08,0.007530454
0.641840907,0.055229202
0,1.37E-12
0.358159093,8.55E-07
0.358159093,6.71E-07
0.358159093,6.71E-07
0.358159093,6.72E-07
0.358159093,6.71E-07
0.641840907,1
0.641840907,0.011189312
0.145893365,2.01E-11
1,4.15E-13
1,0.00068456
0.145893365,2.48E-11
1,4.15E-13
1,8.96E-14
1,5.42E-05
1,3.41E-13
1,9.53E-05
1,1.29E-11
1,3.41E-13
1,7.35E-14
1,1.70E-09
1,1.70E-09
1,1.70E-09
0.01474658,4.85E-12
0.101142347,1.23E-10
0.032967518,2.56E-06
0.240832259,2.15E-11
0.194109912,1
0.04023935,1.77E-06
0.062908535,1.63E-11
0.999908912,1.52E-09
0.89937172,1
0.00054039,0.383141762
0.89937172,2.21E-07
0.999908911,1.52E-09
0.22134769,1.10E-06
0.010297235,1.27E-06
0,1.52E-05
0.00213139,0.142959486
1.72E-16,7.69E-08
0,6.03E-08
0,6.03E-08
2.19E-16,6.03E-08
0,6.03E-08
0,1.62E-05
0.014776461,0.142959486
0,8.20E-08
0,6.44E-08
2.06E-16,6.44E-08
0,6.44E-08
0,6.44E-08
0,1.52E-05
1.72E-16,7.69E-08
2.19E-16,6.03E-08
2.19E-16,6.03E-08
2.19E-16,6.03E-08
2.19E-16,6.03E-08
0,1.62E-05
1.61E-16,8.20E-08
2.06E-16,6.44E-08
2.06E-16,6.44E-08
2.06E-16,6.44E-08
0,6.44E-08
2.09E-16,1.62E-05
1.61E-16,8.20E-08
0,6.44E-08
2.06E-16,6.44E-08
2.06E-16,6.44E-08
2.06E-16,6.44E-08
0.001346223,9.14E-05
0.001346223,1.47E-05
1,1.58E-08
0,1.52E-05
0.853183414,5.13E-08
0.8531809,4.02E-08
0.8531809,4.02E-08
0.8531809,4.02E-08
0.853181652,4.02E-08
2.09E-16,1.62E-05
1.38E-08,5.47E-08
1.38E-08,4.29E-08
1.38E-08,4.29E-08
1.38E-08,4.29E-08
1.38E-08,4.29E-08
2.09E-16,1.62E-05
4.66E-07,5.47E-08
4.66E-07,4.29E-08
4.66E-07,4.29E-08
4.66E-07,4.29E-08
4.66E-07,4.29E-08
0,1.73E-05
0.881335751,5.86E-08
0.920154818,4.60E-08
0.920156236,4.60E-08
0.920155057,4.60E-08
0.92016005,4.60E-08
0.047218293,1.99E-07
0.047218293,0.00019297
0.047218293,8.00E-05
0.415739991,9.89E-08
0.031799453,2.17E-07
0.031799453,0.000210338
0.031799453,8.72E-05
0.19863578,1.08E-07
0.000221989,2.11E-07
0.000221989,0.000204549
0.000221989,8.48E-05
0.447750236,3.66E-08
0.005426993,1.95E-07
0.005426993,0.000189111
0.005426993,7.84E-05
0.924155279,4.87E-08
0.043070396,2.21E-07
0.043070396,0.000214197
0.043070396,8.88E-05
0.539439012,1.65E-07
0.007232004,2.11E-07
0.007232004,0.000204549
0.007232004,8.48E-05
0.268354816,5.24E-08
0.017459997,2.07E-07
0.017459997,0.000200689
0.017459997,8.32E-05
0.021457617,5.14E-08
0.016284487,2.07E-07
0.016230984,0.000201012
0.0161917,8.33E-05
0.016129062,2.08E-08
0.025993503,2.09E-07
0.026026989,0.000203126
0.026052,8.42E-05
0.355379335,2.10E-08
0.092763239,2.09E-07
0.092765121,0.000203126
0.092769412,8.42E-05
0.515091406,1.73E-08
0.919179167,1.36E-08
0.919175259,1.36E-08
0.919173877,1.36E-08
0.919174774,1.36E-08
0,1.52E-05
0.002046615,0.142959486
1.72E-16,7.69E-08
0,6.03E-08
0,6.03E-08
0,6.03E-08
2.19E-16,6.03E-08
2.09E-16,1.62E-05
0.010151146,0.142959486
0,8.20E-08
0,6.44E-08
2.06E-16,6.44E-08
2.06E-16,6.44E-08
2.06E-16,6.44E-08
2.23E-16,1.52E-05
1.72E-16,7.69E-08
0,6.03E-08
0,6.03E-08
0,6.03E-08
2.19E-16,6.03E-08
2.09E-16,1.62E-05
3.23E-16,8.20E-08
0,6.44E-08
2.06E-16,6.44E-08
2.06E-16,6.44E-08
4.11E-16,6.44E-08
0,1.62E-05
0,8.20E-08
2.06E-16,6.44E-08
2.06E-16,6.44E-08
0,6.44E-08
0,6.44E-08
0,1.73E-05
3.77E-10,8.79E-08
3.96E-10,6.90E-08
3.96E-10,6.90E-08
3.96E-10,6.90E-08
3.96E-10,6.90E-08
1.12E-16,1.52E-05
1.72E-16,7.69E-08
2.19E-16,6.03E-08
2.19E-16,6.03E-08
2.19E-16,6.03E-08
0,6.03E-08
0,1.52E-05
1.72E-16,7.69E-08
0,6.03E-08
0,6.03E-08
0,6.03E-08
2.19E-16,6.03E-08
2.09E-16,1.62E-05
1.61E-16,8.20E-08
2.06E-16,6.44E-08
0,6.44E-08
2.06E-16,6.44E-08
0,6.44E-08
0,1.62E-05
0,8.20E-08
2.06E-16,6.44E-08
0,6.44E-08
0,6.44E-08
0,6.44E-08
0,1.73E-05
5.13E-10,8.79E-08
5.33E-10,6.90E-08
5.33E-10,6.90E-08
5.33E-10,6.90E-08
5.33E-10,6.90E-08
0,1.52E-05
0,7.69E-08
0,6.03E-08
0,6.03E-08
0,6.03E-08
0,6.03E-08
1,0.937494937
2.09E-16,1.62E-05
0,8.20E-08
0,6.44E-08
2.06E-16,6.44E-08
0,6.44E-08
0,6.44E-08
1,1
0,1.62E-05
1,9.93E-08
0,1.73E-05
1,1.06E-07
0.963833635,9.47E-12
0.076521002,5.59E-07
0.07651633,4.39E-07
0.076536543,4.39E-07
0.076516486,4.39E-07
0.076523282,4.39E-07
0.999997003,6.12E-08
0.999997003,6.12E-08
0.866892335,3.93E-12
0.968942411,0.015944827
0.266199675,2.28E-09
0.866890697,3.93E-12
0.131344271,1.47E-12
0.131301742,1.47E-12
0.590898976,1.23E-12
1,8.50E-10
0.590882321,1.23E-12
0.956259992,1.65E-11
1,0.016275419
0.6754958,9.61E-09
0.956260161,1.65E-11
0.084405472,9.41E-06
0.322070093,2.05E-06
0.136830387,3.63E-06
0.291255067,1.25E-05
0.754727758,4.96E-11
0.754721911,4.96E-11
0.910386263,1.32E-07
0.910384028,1.32E-07
0.008018374,1.30E-06
0.14792115,1.02E-06
0.147925796,1.02E-06
0.147921202,1.02E-06
0.147922788,1.02E-06
0.304886579,1.86E-07
0.304880814,1.46E-07
0.304868231,1.46E-07
0.304870642,1.46E-07
0.304860683,1.46E-07
1,7.44E-15
1,7.44E-15
0.939473243,6.76E-14
0.260131312,2.61E-10
0.939473819,6.76E-14
0.93947342,1.46E-14
1,9.86E-13
1,9.86E-13
0.962924389,1.05E-13
0.962924166,1.05E-13
0.962924058,2.27E-14
0.003621893,1.87E-12
0.000396518,0.000273818
0.000396518,0.00027382
0.003586535,1.87E-12
0.000129317,0.992950055
0.013001892,3.47E-13
0.040048193,0.428708661
4.71E-05,8.50E-10
0.013001892,3.47E-13
0.019789396,8.46E-13
0.693545841,9.97E-10
0.019762487,8.46E-13
0.513398226,3.47E-13
0.077082532,0.487559055
0.003920824,8.50E-10
0.513398226,3.47E-13
0.154605449,1.58E-12
0.187202047,0.004212968
0.005723432,8.50E-10
0.154605415,1.58E-12
0.985449636,7.93E-13
0.042919904,3.48E-10
0.985449369,7.93E-13
0.055043544,0.215589119
0.94944757,2.68E-12
0.081274879,1.57E-09
0.949447015,2.68E-12
0.243256344,0.000721491
0.002449013,0.00095596
0.094625505,0.001172423
0.102617057,0.001298673
0.173242582,0.001370828
0.397180731,0.000207429
0.528416842,2.46E-08
1.67E-15,8.12E-05
1.67E-15,8.12E-05
0.726042569,0.000369775
0.58845569,4.91E-08
0.247756998,9.92E-05
0.738558146,1.23E-08
0,1.01E-13
0,1.01E-13
0,2.18E-14
1,2.45E-10
1,2.45E-10
0.802190802,0.00781922
1,2.45E-10
0.172187311,1.29E-11
0.172187311,1.72E-10
1,6.20E-11
1.25E-16,1.01E-13
1.25E-16,1.01E-13
0,2.18E-14
0.582873501,5.85E-14
1,1.15E-10
0.582866706,5.85E-14
0.582871709,1.26E-14
1,1.32E-15
1,2.60E-13
1,7.70E-12
1,1.32E-15
1,2.85E-16
1,1.00E-16
0.018761326,3.60E-12
1,1.00E-16
1,2.17E-17
0.999534693,1.76E-15
0.001816035,2.81E-11
0.999534699,1.76E-15
